0.9875548641975308	fpr	tpr
128	0.009111111111111111	0.6846666666666666
129	0.009185185185185185	0.6846666666666666
130	0.009185185185185185	0.6853333333333333
131	0.009259259259259259	0.6853333333333333
132	0.009259259259259259	0.6873333333333334
133	0.009481481481481481	0.6873333333333334
134	0.009481481481481481	0.688
135	0.009555555555555555	0.688
136	0.009555555555555555	0.6886666666666666
137	0.00962962962962963	0.6886666666666666
138	0.00962962962962963	0.69
139	0.009777777777777778	0.69
140	0.009777777777777778	0.6906666666666667
141	0.009851851851851851	0.6906666666666667
142	0.009851851851851851	0.6933333333333334
143	0.01037037037037037	0.6933333333333334
144	0.01037037037037037	0.6946666666666667
145	0.010444444444444444	0.6946666666666667
146	0.010444444444444444	0.6953333333333334
147	0.010592592592592593	0.6953333333333334
148	0.010592592592592593	0.6973333333333334
149	0.011111111111111112	0.6973333333333334
150	0.011111111111111112	0.698
151	0.011481481481481481	0.698
152	0.011481481481481481	0.6986666666666667
153	0.011703703703703704	0.6986666666666667
154	0.011703703703703704	0.7006666666666667
155	0.012222222222222223	0.7006666666666667
156	0.012222222222222223	0.7013333333333334
157	0.01237037037037037	0.7013333333333334
158	0.01237037037037037	0.7026666666666667
159	0.012518518518518519	0.7026666666666667
160	0.012518518518518519	0.7046666666666667
161	0.01274074074074074	0.7046666666666667
162	0.01274074074074074	0.7053333333333334
163	0.012814814814814815	0.7053333333333334
164	0.012814814814814815	0.7066666666666667
165	0.012888888888888889	0.7066666666666667
166	0.012888888888888889	0.7073333333333334
167	0.013037037037037036	0.7073333333333334
168	0.013037037037037036	0.708
169	0.013111111111111112	0.708
170	0.013111111111111112	0.7086666666666667
171	0.013185185185185185	0.7086666666666667
172	0.013185185185185185	0.7093333333333334
173	0.013259259259259259	0.7093333333333334
174	0.013259259259259259	0.71
175	0.013555555555555555	0.71
176	0.013555555555555555	0.7106666666666667
177	0.01362962962962963	0.7106666666666667
178	0.01362962962962963	0.7113333333333334
179	0.013703703703703704	0.7113333333333334
180	0.013703703703703704	0.7133333333333334
181	0.013777777777777778	0.7133333333333334
182	0.013777777777777778	0.714
183	0.013925925925925927	0.714
184	0.013925925925925927	0.718
185	0.014	0.718
186	0.014	0.72
187	0.014074074074074074	0.72
188	0.014074074074074074	0.7206666666666667
189	0.014222222222222223	0.7206666666666667
190	0.014222222222222223	0.7226666666666667
191	0.01451851851851852	0.7226666666666667
192	0.01451851851851852	0.7233333333333334
193	0.014592592592592593	0.7233333333333334
194	0.014592592592592593	0.724
195	0.014666666666666666	0.724
196	0.014666666666666666	0.7273333333333334
197	0.015111111111111112	0.7273333333333334
198	0.015111111111111112	0.728
199	0.015185185185185185	0.728
200	0.015185185185185185	0.7293333333333333
201	0.015407407407407408	0.7293333333333333
202	0.015407407407407408	0.7306666666666667
203	0.01562962962962963	0.7306666666666667
204	0.01562962962962963	0.732
205	0.015703703703703702	0.732
206	0.015703703703703702	0.7333333333333333
207	0.01577777777777778	0.7333333333333333
208	0.01577777777777778	0.7346666666666667
209	0.015851851851851853	0.7346666666666667
210	0.015851851851851853	0.7366666666666667
211	0.015925925925925927	0.7366666666666667
212	0.015925925925925927	0.7373333333333333
213	0.016	0.7373333333333333
214	0.016	0.738
215	0.016074074074074074	0.738
216	0.016074074074074074	0.74
217	0.016148148148148148	0.74
218	0.016148148148148148	0.7406666666666667
219	0.01622222222222222	0.7406666666666667
220	0.01622222222222222	0.7426666666666667
221	0.016296296296296295	0.7426666666666667
222	0.016296296296296295	0.7433333333333333
223	0.016370370370370372	0.7433333333333333
224	0.016370370370370372	0.744
225	0.016444444444444446	0.744
226	0.016444444444444446	0.7446666666666667
227	0.016814814814814814	0.7446666666666667
228	0.016814814814814814	0.7453333333333333
229	0.016962962962962964	0.7453333333333333
230	0.016962962962962964	0.746
231	0.017037037037037038	0.746
232	0.017037037037037038	0.7473333333333333
233	0.01711111111111111	0.7473333333333333
234	0.01711111111111111	0.748
235	0.017185185185185185	0.748
236	0.017185185185185185	0.7486666666666667
237	0.01725925925925926	0.7486666666666667
238	0.01725925925925926	0.7506666666666667
239	0.017407407407407406	0.7506666666666667
240	0.017407407407407406	0.7513333333333333
241	0.017703703703703704	0.7513333333333333
242	0.017703703703703704	0.754
243	0.01785185185185185	0.754
244	0.01785185185185185	0.7553333333333333
245	0.018	0.7553333333333333
246	0.018	0.7566666666666667
247	0.018074074074074076	0.7566666666666667
248	0.018074074074074076	0.758
249	0.01814814814814815	0.758
250	0.01814814814814815	0.7593333333333333
251	0.018296296296296297	0.7593333333333333
252	0.018296296296296297	0.7606666666666667
253	0.01837037037037037	0.7606666666666667
254	0.01837037037037037	0.7633333333333333
255	0.018444444444444444	0.7633333333333333
256	0.018444444444444444	0.764
257	0.018518518518518517	0.764
258	0.018518518518518517	0.7646666666666667
259	0.01859259259259259	0.7646666666666667
260	0.01859259259259259	0.7653333333333333
261	0.018666666666666668	0.7653333333333333
262	0.018666666666666668	0.766
263	0.018814814814814815	0.766
264	0.018814814814814815	0.7666666666666667
265	0.01911111111111111	0.7666666666666667
266	0.01911111111111111	0.7673333333333333
267	0.019185185185185184	0.7673333333333333
268	0.019185185185185184	0.768
269	0.01925925925925926	0.768
270	0.01925925925925926	0.77
271	0.019333333333333334	0.77
272	0.019333333333333334	0.7713333333333333
273	0.019555555555555555	0.7713333333333333
274	0.019555555555555555	0.7746666666666666
275	0.019703703703703702	0.7746666666666666
276	0.019703703703703702	0.776
277	0.019925925925925927	0.776
278	0.019925925925925927	0.7766666666666666
279	0.020074074074074074	0.7766666666666666
280	0.020074074074074074	0.7786666666666666
281	0.020148148148148148	0.7786666666666666
282	0.020148148148148148	0.78
283	0.020296296296296295	0.78
284	0.020296296296296295	0.7826666666666666
285	0.020370370370370372	0.7826666666666666
286	0.020370370370370372	0.7833333333333333
287	0.02051851851851852	0.7833333333333333
288	0.02051851851851852	0.784
289	0.020592592592592593	0.784
290	0.020592592592592593	0.7846666666666666
291	0.02074074074074074	0.7846666666666666
292	0.02074074074074074	0.7853333333333333
293	0.020962962962962964	0.7853333333333333
294	0.020962962962962964	0.786
295	0.021037037037037038	0.786
296	0.021037037037037038	0.788
297	0.021111111111111112	0.788
298	0.021111111111111112	0.79
299	0.021555555555555557	0.79
300	0.021555555555555557	0.7933333333333333
301	0.021925925925925925	0.7933333333333333
302	0.021925925925925925	0.7946666666666666
303	0.022	0.7946666666666666
304	0.022	0.7966666666666666
305	0.022222222222222223	0.7966666666666666
306	0.022222222222222223	0.798
307	0.022444444444444444	0.798
308	0.022444444444444444	0.7986666666666666
309	0.022740740740740742	0.7986666666666666
310	0.022740740740740742	0.7993333333333333
311	0.022814814814814816	0.7993333333333333
312	0.022814814814814816	0.8006666666666666
313	0.022962962962962963	0.8006666666666666
314	0.022962962962962963	0.8026666666666666
315	0.023037037037037036	0.8026666666666666
316	0.023037037037037036	0.804
317	0.023407407407407408	0.804
318	0.023407407407407408	0.8053333333333333
319	0.02348148148148148	0.8053333333333333
320	0.02348148148148148	0.808
321	0.023555555555555555	0.808
322	0.023555555555555555	0.8086666666666666
323	0.02362962962962963	0.8086666666666666
324	0.02362962962962963	0.814
325	0.023777777777777776	0.814
326	0.023777777777777776	0.818
327	0.024148148148148148	0.818
328	0.024148148148148148	0.8193333333333334
329	0.02422222222222222	0.8193333333333334
330	0.02422222222222222	0.8206666666666667
331	0.024370370370370372	0.8206666666666667
332	0.024370370370370372	0.8213333333333334
333	0.024666666666666667	0.8213333333333334
334	0.024666666666666667	0.822
335	0.02474074074074074	0.822
336	0.02474074074074074	0.8226666666666667
337	0.024814814814814814	0.8226666666666667
338	0.024814814814814814	0.824
339	0.025037037037037038	0.824
340	0.025037037037037038	0.8246666666666667
341	0.025185185185185185	0.8246666666666667
342	0.025185185185185185	0.8253333333333334
343	0.025333333333333333	0.8253333333333334
344	0.025333333333333333	0.8266666666666667
345	0.025703703703703704	0.8266666666666667
346	0.025703703703703704	0.828
347	0.026	0.828
348	0.026	0.8286666666666667
349	0.026074074074074072	0.8286666666666667
350	0.026074074074074072	0.8293333333333334
351	0.02614814814814815	0.8293333333333334
352	0.02614814814814815	0.8306666666666667
353	0.026222222222222223	0.8306666666666667
354	0.026222222222222223	0.8313333333333334
355	0.026296296296296297	0.8313333333333334
356	0.026296296296296297	0.832
357	0.026518518518518518	0.832
358	0.026518518518518518	0.8326666666666667
359	0.02659259259259259	0.8326666666666667
360	0.02659259259259259	0.8346666666666667
361	0.026740740740740742	0.8346666666666667
362	0.026740740740740742	0.8373333333333334
363	0.026814814814814816	0.8373333333333334
364	0.026814814814814816	0.8393333333333334
365	0.027333333333333334	0.8393333333333334
366	0.027333333333333334	0.84
367	0.027407407407407408	0.84
368	0.027407407407407408	0.8406666666666667
369	0.027555555555555555	0.8406666666666667
370	0.027555555555555555	0.8413333333333334
371	0.02762962962962963	0.8413333333333334
372	0.02762962962962963	0.8433333333333334
373	0.027777777777777776	0.8433333333333334
374	0.027777777777777776	0.844
375	0.027851851851851853	0.844
376	0.027851851851851853	0.8453333333333334
377	0.027925925925925927	0.8453333333333334
378	0.027925925925925927	0.846
379	0.028	0.846
380	0.028	0.8466666666666667
381	0.028296296296296295	0.8466666666666667
382	0.028296296296296295	0.8473333333333334
383	0.028592592592592593	0.8473333333333334
384	0.028592592592592593	0.848
385	0.02874074074074074	0.848
386	0.02874074074074074	0.8493333333333334
387	0.028814814814814814	0.8493333333333334
388	0.028814814814814814	0.85
389	0.028888888888888888	0.85
390	0.028888888888888888	0.8513333333333334
391	0.029185185185185186	0.8513333333333334
392	0.029185185185185186	0.8533333333333334
393	0.02925925925925926	0.8533333333333334
394	0.02925925925925926	0.854
395	0.02948148148148148	0.854
396	0.02948148148148148	0.8546666666666667
397	0.029555555555555557	0.8546666666666667
398	0.029555555555555557	0.8553333333333333
399	0.029703703703703704	0.8553333333333333
400	0.029703703703703704	0.856
401	0.02985185185185185	0.856
402	0.02985185185185185	0.8573333333333333
403	0.030074074074074073	0.8573333333333333
404	0.030074074074074073	0.858
405	0.030222222222222223	0.858
406	0.030222222222222223	0.8593333333333333
407	0.03162962962962963	0.8593333333333333
408	0.03162962962962963	0.8606666666666667
409	0.031703703703703706	0.8606666666666667
410	0.031703703703703706	0.8613333333333333
411	0.03185185185185185	0.8613333333333333
412	0.03185185185185185	0.8633333333333333
413	0.03192592592592593	0.8633333333333333
414	0.03192592592592593	0.8646666666666667
415	0.032074074074074074	0.8646666666666667
416	0.032074074074074074	0.8653333333333333
417	0.03214814814814815	0.8653333333333333
418	0.03214814814814815	0.866
419	0.03222222222222222	0.866
420	0.03222222222222222	0.8666666666666667
421	0.03237037037037037	0.8666666666666667
422	0.03237037037037037	0.8673333333333333
423	0.03244444444444444	0.8673333333333333
424	0.03244444444444444	0.868
425	0.03288888888888889	0.868
426	0.03288888888888889	0.8693333333333333
427	0.032962962962962965	0.8693333333333333
428	0.032962962962962965	0.87
429	0.03303703703703704	0.87
430	0.03303703703703704	0.8706666666666667
431	0.03311111111111111	0.8706666666666667
432	0.03311111111111111	0.8713333333333333
433	0.033185185185185186	0.8713333333333333
434	0.033185185185185186	0.872
435	0.033407407407407406	0.872
436	0.033407407407407406	0.8733333333333333
437	0.033555555555555554	0.8733333333333333
438	0.033555555555555554	0.8746666666666667
439	0.0337037037037037	0.8746666666666667
440	0.0337037037037037	0.8753333333333333
441	0.033851851851851855	0.8753333333333333
442	0.033851851851851855	0.876
443	0.03392592592592593	0.876
444	0.03392592592592593	0.8773333333333333
445	0.034074074074074076	0.8773333333333333
446	0.034074074074074076	0.878
447	0.03422222222222222	0.878
448	0.03422222222222222	0.8786666666666667
449	0.03437037037037037	0.8786666666666667
450	0.03437037037037037	0.88
451	0.03459259259259259	0.88
452	0.03459259259259259	0.8806666666666667
453	0.0357037037037037	0.8806666666666667
454	0.0357037037037037	0.8813333333333333
455	0.03585185185185185	0.8813333333333333
456	0.03585185185185185	0.8826666666666667
457	0.035925925925925924	0.8826666666666667
458	0.035925925925925924	0.8853333333333333
459	0.036222222222222225	0.8853333333333333
460	0.036222222222222225	0.886
461	0.03637037037037037	0.886
462	0.03637037037037037	0.8866666666666667
463	0.03659259259259259	0.8866666666666667
464	0.03659259259259259	0.8886666666666667
465	0.036814814814814814	0.8886666666666667
466	0.036814814814814814	0.89
467	0.037333333333333336	0.89
468	0.037333333333333336	0.8906666666666667
469	0.037481481481481484	0.8906666666666667
470	0.037481481481481484	0.8913333333333333
471	0.03755555555555556	0.8913333333333333
472	0.03755555555555556	0.892
473	0.03762962962962963	0.892
474	0.03762962962962963	0.8926666666666667
475	0.03785185185185185	0.8926666666666667
476	0.03785185185185185	0.8933333333333333
477	0.037925925925925925	0.8933333333333333
478	0.037925925925925925	0.8953333333333333
479	0.038296296296296294	0.8953333333333333
480	0.038296296296296294	0.896
481	0.03837037037037037	0.896
482	0.03837037037037037	0.8966666666666666
483	0.03844444444444445	0.8966666666666666
484	0.03844444444444445	0.898
485	0.03874074074074074	0.898
486	0.03874074074074074	0.8993333333333333
487	0.03888888888888889	0.8993333333333333
488	0.03888888888888889	0.9
489	0.039185185185185184	0.9
490	0.039185185185185184	0.902
491	0.03925925925925926	0.902
492	0.03925925925925926	0.9026666666666666
493	0.03948148148148148	0.9026666666666666
494	0.03948148148148148	0.904
495	0.03955555555555555	0.904
496	0.03955555555555555	0.9046666666666666
497	0.03962962962962963	0.9046666666666666
498	0.03962962962962963	0.906
499	0.039703703703703706	0.906
500	0.039703703703703706	0.9066666666666666
501	0.039851851851851854	0.9066666666666666
502	0.039851851851851854	0.9086666666666666
503	0.04022222222222222	0.9086666666666666
504	0.04022222222222222	0.9093333333333333
505	0.04044444444444444	0.9093333333333333
506	0.04044444444444444	0.91
507	0.04066666666666666	0.91
508	0.04066666666666666	0.9106666666666666
509	0.040962962962962965	0.9106666666666666
510	0.040962962962962965	0.9113333333333333
511	0.04148148148148148	0.9113333333333333
512	0.04148148148148148	0.912
513	0.041555555555555554	0.912
514	0.041555555555555554	0.9126666666666666
515	0.04162962962962963	0.9126666666666666
516	0.04162962962962963	0.914
517	0.0417037037037037	0.914
518	0.0417037037037037	0.9146666666666666
519	0.042074074074074076	0.9146666666666666
520	0.042074074074074076	0.9166666666666666
521	0.0422962962962963	0.9166666666666666
522	0.0422962962962963	0.918
523	0.04251851851851852	0.918
524	0.04251851851851852	0.9186666666666666
525	0.042666666666666665	0.9186666666666666
526	0.042666666666666665	0.9193333333333333
527	0.04274074074074074	0.9193333333333333
528	0.04274074074074074	0.92
529	0.04303703703703704	0.92
530	0.04303703703703704	0.922
531	0.04340740740740741	0.922
532	0.04340740740740741	0.9253333333333333
533	0.04362962962962963	0.9253333333333333
534	0.04362962962962963	0.926
535	0.0437037037037037	0.926
536	0.0437037037037037	0.9266666666666666
537	0.04451851851851852	0.9266666666666666
538	0.04451851851851852	0.928
539	0.04459259259259259	0.928
540	0.04459259259259259	0.9286666666666666
541	0.044814814814814814	0.9286666666666666
542	0.044814814814814814	0.9293333333333333
543	0.04488888888888889	0.9293333333333333
544	0.04488888888888889	0.93
545	0.045037037037037035	0.93
546	0.045037037037037035	0.9333333333333333
547	0.04533333333333334	0.9333333333333333
548	0.04533333333333334	0.9353333333333333
549	0.045703703703703705	0.9353333333333333
550	0.045703703703703705	0.936
551	0.045925925925925926	0.936
552	0.045925925925925926	0.9366666666666666
553	0.04651851851851852	0.9366666666666666
554	0.04651851851851852	0.9373333333333334
555	0.04674074074074074	0.9373333333333334
556	0.04674074074074074	0.9386666666666666
557	0.046814814814814816	0.9386666666666666
558	0.046814814814814816	0.9393333333333334
559	0.04688888888888889	0.9393333333333334
560	0.04688888888888889	0.94
561	0.04748148148148148	0.94
562	0.04748148148148148	0.9406666666666667
563	0.04755555555555555	0.9406666666666667
564	0.04755555555555555	0.942
565	0.047851851851851854	0.942
566	0.047851851851851854	0.9426666666666667
567	0.04792592592592593	0.9426666666666667
568	0.04792592592592593	0.9433333333333334
569	0.048	0.9433333333333334
570	0.048	0.944
571	0.048074074074074075	0.944
572	0.048074074074074075	0.946
573	0.048666666666666664	0.946
574	0.048666666666666664	0.948
575	0.049555555555555554	0.948
576	0.049555555555555554	0.9486666666666667
577	0.04962962962962963	0.9486666666666667
578	0.04962962962962963	0.9493333333333334
579	0.0497037037037037	0.9493333333333334
580	0.0497037037037037	0.95
581	0.050222222222222224	0.95
582	0.050222222222222224	0.9513333333333334
583	0.0502962962962963	0.9513333333333334
584	0.0502962962962963	0.952
585	0.050888888888888886	0.952
586	0.050888888888888886	0.9526666666666667
587	0.05103703703703704	0.9526666666666667
588	0.05103703703703704	0.9533333333333334
589	0.05118518518518519	0.9533333333333334
590	0.05118518518518519	0.954
591	0.05185185185185185	0.954
592	0.05185185185185185	0.9553333333333334
593	0.051925925925925924	0.9553333333333334
594	0.051925925925925924	0.9573333333333334
595	0.05207407407407407	0.9573333333333334
596	0.05207407407407407	0.958
597	0.052148148148148145	0.958
598	0.052148148148148145	0.9586666666666667
599	0.0522962962962963	0.9586666666666667
600	0.0522962962962963	0.9593333333333334
601	0.05237037037037037	0.9593333333333334
602	0.05237037037037037	0.96
603	0.052592592592592594	0.96
604	0.052592592592592594	0.9606666666666667
605	0.05311111111111111	0.9606666666666667
606	0.05311111111111111	0.9613333333333334
607	0.05333333333333334	0.9613333333333334
608	0.05333333333333334	0.9626666666666667
609	0.05362962962962963	0.9626666666666667
610	0.05362962962962963	0.9633333333333334
611	0.05377777777777778	0.9633333333333334
612	0.05377777777777778	0.964
613	0.05385185185185185	0.964
614	0.05385185185185185	0.9646666666666667
615	0.05422222222222222	0.9646666666666667
616	0.05422222222222222	0.9653333333333334
617	0.05437037037037037	0.9653333333333334
618	0.05437037037037037	0.9673333333333334
619	0.05496296296296296	0.9673333333333334
620	0.05496296296296296	0.968
621	0.05503703703703704	0.968
622	0.05503703703703704	0.9686666666666667
623	0.05644444444444444	0.9686666666666667
624	0.05644444444444444	0.9693333333333334
625	0.05703703703703704	0.9693333333333334
626	0.05703703703703704	0.97
627	0.058	0.97
628	0.058	0.9706666666666667
629	0.05814814814814815	0.9706666666666667
630	0.05814814814814815	0.9713333333333334
631	0.05881481481481481	0.9713333333333334
632	0.05881481481481481	0.972
633	0.059111111111111114	0.972
634	0.059111111111111114	0.9726666666666667
635	0.059555555555555556	0.9726666666666667
636	0.059555555555555556	0.9733333333333334
637	0.061259259259259256	0.9733333333333334
638	0.061259259259259256	0.974
639	0.06696296296296296	0.974
640	0.06696296296296296	0.9746666666666667
641	0.06711111111111111	0.9746666666666667
642	0.06711111111111111	0.9753333333333334
643	0.06725925925925925	0.9753333333333334
644	0.06725925925925925	0.976
645	0.06955555555555555	0.976
646	0.06955555555555555	0.9766666666666667
647	0.07185185185185185	0.9766666666666667
648	0.07185185185185185	0.9773333333333334
649	0.08096296296296296	0.9773333333333334
650	0.08096296296296296	0.978
651	0.08244444444444445	0.978
652	0.08244444444444445	0.9786666666666667
653	0.08288888888888889	0.9786666666666667
654	0.08288888888888889	0.9793333333333333
655	0.0834074074074074	0.9793333333333333
656	0.0834074074074074	0.98
657	0.084	0.98
658	0.084	0.9806666666666667
659	0.0854074074074074	0.9806666666666667
660	0.0854074074074074	0.982
661	0.086	0.982
662	0.086	0.9826666666666667
663	0.0862962962962963	0.9826666666666667
664	0.0862962962962963	0.9833333333333333
665	0.09311111111111112	0.9833333333333333
666	0.09311111111111112	0.984
667	0.09496296296296296	0.984
668	0.09496296296296296	0.9846666666666667
669	0.10007407407407408	0.9846666666666667
670	0.10007407407407408	0.9853333333333333
671	0.10296296296296296	0.9853333333333333
672	0.10296296296296296	0.986
673	0.1197037037037037	0.986
674	0.1197037037037037	0.9866666666666667
675	0.12214814814814814	0.9866666666666667
676	0.12214814814814814	0.9873333333333333
677	0.1228888888888889	0.9873333333333333
678	0.1228888888888889	0.988
679	0.12785185185185186	0.988
680	0.12785185185185186	0.9886666666666667
681	0.14414814814814814	0.9886666666666667
682	0.14414814814814814	0.9893333333333333
683	0.14777777777777779	0.9893333333333333
684	0.14777777777777779	0.99
685	0.16903703703703704	0.99
686	0.16903703703703704	0.9906666666666667
687	0.1751111111111111	0.9906666666666667
688	0.1751111111111111	0.9913333333333333
689	0.17651851851851852	0.9913333333333333
690	0.17651851851851852	0.992
691	0.1902962962962963	0.992
692	0.1902962962962963	0.9933333333333333
693	0.19874074074074075	0.9933333333333333
694	0.19874074074074075	0.994
695	0.20651851851851852	0.994
696	0.20651851851851852	0.9946666666666667
697	0.2122962962962963	0.9946666666666667
698	0.2122962962962963	0.9953333333333333
699	0.2137777777777778	0.9953333333333333
700	0.2137777777777778	0.996
701	0.22407407407407406	0.996
702	0.22407407407407406	0.9966666666666667
703	0.2291111111111111	0.9966666666666667
704	0.2291111111111111	0.9973333333333333
705	0.25822222222222224	0.9973333333333333
706	0.25822222222222224	0.998
707	0.2659259259259259	0.998
708	0.2659259259259259	0.9986666666666667
709	0.27555555555555555	0.9986666666666667
710	0.27555555555555555	0.9993333333333333
711	0.2982962962962963	0.9993333333333333
712	0.2982962962962963	1.0
713	0.6612592592592592	1.0
714	0.6614074074074074	1.0
715	0.9059259259259259	1.0
716	0.906074074074074	1.0
717	1.0	1.0
